"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"mass";"chi.distance";"inertie"
"expérience";-0,877080064779905;-0,18260962195875;0,425700684408239;-0,884255381073644;-0,184103535511743;0,429183304957661;0,850047874682832;0,0278385680963239;0,122113557220846;0,000489627088747606;2,12243438061173e-05;0,000115344171535819;0,000636483218059151;0,573347338191802;0,000209229327159773
"exprimer";0,931396142563385;0,44132859508722;0,679451498774869;0,754488760480351;0,357503589992838;0,550397940994565;0,669280121917184;0,113526660898482;0,217193217184336;0,000552148411580994;0,000123968427573509;0,000293835239436977;0,000636483218059151;0,686168418336777;0,000299673546689944
"examen";1,90502837801207;-0,349912882344826;-0,492110447853195;0,95325982982265;-0,175093399409018;-0,246247839239018;0,937926819989244;0,023906752842933;0,0381664271678227;0,00230988232763906;7,79303847949659e-05;0,000154138854894305;0,000636483218059151;1,18554276815808;0,000894584581278002
"etc";-1,20849761417601;-1,16485098273946;-0,867287887663914;-0,639646639400224;-0,616544879999097;-0,459047478645617;0,496035931802007;0,348174496041615;0,15578957215638;0,00086759158011489;0,000806054625868682;0,000446838202623985;0,000594051003521874;1,03416415903399;0,000635334879688835
"espérer";1,13751380864518;0,0657121439214943;-1,53234987066524;0,595699710844501;0,0344125098398841;-0,802469708877723;0,474129893799291;0,00119539085615315;0,524674715344556;0,00082356960889706;2,74838918323876e-06;0,00149452377867003;0,000636483218059151;0,995653584815137;0,000630962401422688
"engagement";-0,728622645248406;0,348013993852897;0,353668429256217;-0,826548051629979;0,394786369096464;0,401200749154729;0,759862056709313;0,130965684407989;0,109172258882699;0,000315376307054906;7,19477387382449e-05;7,43047061541916e-05;0,000594051003521874;0,503773755594128;0,000150763014195942
"déterminer";-0,870673299022462;0,239360170291199;-0,0430316746653217;-0,963133585296163;0,26477878585285;-0,0476013806191616;0,944654143054701;0,0539387433567403;0,00140711358855887;0,000482500102026557;3,64662183064234e-05;1,17859190255575e-06;0,000636483218059151;0,539907130065759;0,000185534672908629
"dépendre";-1,3608689988397;-0,797146214279285;-0,640097939042114;-0,799525256580219;-0,468332023175633;-0,376064462770085;0,717289289146154;0,185939797076108;0,0967709137777392;0,00117874428141234;0,000404448224385663;0,000260783323014784;0,00063648321805915;0,968432601962841;0,000596933235802936
"décret";0,598984527500171;-0,898544395903467;0,611890241953312;0,48258553368078;-0,723932767750542;0,492983316613327;0,299715595310919;0,50955595974915;0,190728444939931;0,000213135082894914;0,000479626105984358;0,000222418439121125;0,000594051003521874;0,659418590867552;0,000258312907529362
"division";-0,91781994986263;1,59832280195952;-1,80237099483901;-0,356033907248845;0,620009526173125;-0,699162387678068;0,17721932019971;0,406031514074081;0,41674916572621;0,000536169300525634;0,00162598280175483;0,00206764195890671;0,00063648321805915;1,31402072095819;0,00109898403813011
"confirmer";0,719481766711013;-0,123451224657259;0,557489488062976;0,78330096967148;-0,134401549080538;0,606939712423294;0,720272657017761;0,0160207491822875;0,263706593799953;0,000329478091799721;9,70013463914181e-06;0,000197815502164501;0,000636483218059151;0,51094197422991;0,000166161391583544
"concurrence";-1,51282319233702;-1,87694908119219;0,0598146522725593;-0,627346855934565;-0,778344826282166;0,024804309077283;0,46212656499046;0,537432890258327;0,000440544751214684;0,00145667714045452;0,00224229082194691;2,27720496445486e-06;0,000636483218059151;1,34124451892023;0,00114499312144114
"clause";0,359235827908694;-0,346610212240862;1,51985503052282;0,224559749086879;-0,216667426366896;0,950067442575307;0,0792479722015604;0,055737341643821;0,86501468615462;7,66625077755094e-05;7,1368479196129e-05;0,00137223364846088;0,000594051003521874;0,7691053251024;0,000351394832410241
"aider";-1,10664222750252;-0,607867321450523;-1,06062889307888;-0,671112270280262;-0,368635145116864;-0,643207937189788;0,559253791992384;0,127481371474521;0,313264836533096;0,000779473640912132;0,000235182255158124;0,000716001388912719;0,000636483218059151;0,89187301296888;0,00050628260147379
"agricole";-1,25859642099984;-1,68767018836342;-0,360716301764211;-0,589235967058068;-0,790115051118137;-0,168876230185682;0,415193001862608;0,564010085888142;0,0207969122492513;0,00100823075759767;0,00181285101923705;8,28168097499359e-05;0,000636483218059151;1,17723111848821;0,000882084974543002
"égard";-0,0742732304117501;-0,200521208032764;-0,248131860881966;-0,226747863007869;-0,612168814485717;-0,757518811114625;0,0751164042479052;0,41364279209794;0,511240803654156;3,27708993852238e-06;2,38860511814345e-05;3,65753759658192e-05;0,000594051003521874;0,163329702739904;1,58472561276139e-05
"échange";0,0679416584007399;-0,399921040000921;0,508601516874474;0,10443564106488;-0,614733451772425;0,781790240504016;0,0163002674435368;0,426683277100429;0,557016455456035;2,74218038984171e-06;9,50106392538661e-05;0,000153666442124081;0,000594051003521874;0,320729592097399;6,11085245240165e-05
"tarif";-0,919873687472317;-0,769037682874438;0,952228101542078;-0,600785295526125;-0,502271711723845;0,621916518739923;0,458399462378828;0,242056985910496;0,299543551710677;0,000359047651760477;0,000250952160937279;0,000384749165089502;0,000424322145372767;0,818853858851371;0,000284517181718412
"supranationale";-0,274520411279039;1,55825646473392;0,615015595067417;-0,161713050543007;0,917929582235492;0,362290175606583;0,0352074991061775;0,857034771414067;0,107757729479755;4,47685486877148e-05;0,00144245279154712;0,00022469633599804;0,000594051003521874;0,881774034235829;0,000461889772322969
"suggestion";-0,112743547976782;0,653911705359022;-0,169102640515785;-0,164644863844303;0,95493893554959;-0,246948776431687;0,0359882885299883;0,914641060173424;0,0493706512965876;7,55104623182844e-06;0,000254016517065287;1,69873060810349e-05;0,000594051003521874;0,358188265852385;7,62160509662133e-05
"succès";0,356727274958844;0,208421435640184;-0,729393144432868;0,425548245929588;0,248630768031515;-0,870110011190717;0,262652286670333;0,0677373172413825;0,669610396088285;7,01958897226765e-05;2,39620415346078e-05;0,000293469116514349;0,000551618788984597;0,41951353445762;9,70802763487342e-05
"social";-0,73548703713138;-0,104096497843478;0,855881671120746;-0,648992940509004;-0,0918546334896994;0,755229031139527;0,543206529563563;0,00822094695565367;0,448572523480784;0,000321346651887646;6,43718471107397e-06;0,000435162222151575;0,000594051003521874;0,601440660652223;0,000214886585310008
"révision";-0,871027036028319;0,902860351432425;-0,818487956771262;-0,58149062053402;0,602742285020112;-0,546415955184047;0,425497600755438;0,345389937383546;0,229112461861016;0,000418506609555719;0,000449655814675303;0,000369541857679584;0,000551618788984597;0,804791407900217;0,00035727753778547
"réserve";-0,623575134254138;-1,4362242108771;-0,0187785910507672;-0,398230020790419;-0,917207191145296;-0,0119924581558347;0,19966807711674;0,800221502984105;0,00011041989915579;0,000197995136280426;0,00105031950638242;1,79557253032776e-07;0,00050918657444732;0,841075000770896;0,000360202226972511
"réel";-0,786001305888703;1,35193489322972;-1,02912474335106;-0,419858130809686;0,722162740691679;-0,549727319631906;0,233617156421494;0,522160992631182;0,244221850947324;0,000367003553274597;0,00108576362614881;0,000629158073716784;0,000594051003521874;0,98010172691386;0,000570645034641382
"risque";-0,701165077716509;2,15645596063839;-1,6551845382019;-0,249754827537231;0,76812908066513;-0,589576323776991;0,0866224420900686;0,619021492019683;0,294356065890248;0,000292054759915508;0,00276251675403828;0,00162748342924585;0,000594051003521874;1,43583759132642;0,00122471312603746
"rechercher";-0,708029469599483;1,70434546894202;-1,15297129633737;-0,325365179206753;0,783208457758441;-0,529832060048656;0,142964017033629;0,625855405088301;0,23118057787807;0,000297801171871624;0,00172559548033457;0,000789697430410758;0,000594051003521874;1,12859524589357;0,000756658938632414
"organiser";-0,263987040399934;1,17867073459183;-0,21467373519239;-0,21518340612182;0,960768312646461;-0,174986717050992;0,0607375464375188;0,914769557726408;0,0244928958360727;3,84418486650193e-05;0,000766344511714778;2,54212485067628e-05;0,000551618788984597;0,645586200288207;0,000229904529470588
"obstacle";-0,469965602581665;-0,35340817579475;0,907526033660165;-0,43460065406956;-0,326814182804452;0,839234628337135;0,270186291450569;0,11543008685447;0,614383621694962;0,000131206659589225;7,41953894029798e-05;0,000489262486731163;0,000594051003521874;0,544922412765151;0,000176397763952692
"mener";-0,513615479456013;1,55473370697483;-1,47969362267617;-0,232729658663615;0,704481580890624;-0,670479386830173;0,0770186471522866;0,533170827236553;0,389810525611161;0,000156711166050648;0,00143593824391953;0,00130067064275638;0,000594051003521874;1,11542510428918;0,000739102316200596
"marshall";-0,871868735220052;-1,51386257667481;-0,437276836246275;-0,484136529504615;-0,840626741631327;-0,242813718833028;0,291448509484339;0,663845795169826;0,0447056953458371;0,000451570894910637;0,00136143415007388;0,000113589105157454;0,000594051003521874;0,973353149742417;0,00056281363591415
"justice";0,481422606817035;0,265966393516412;2,28577418337087;0,204772277805486;0,113128348043623;0,972250117568146;0,0667669877589007;0,0153956143582692;0,917837397882831;0,000127847432537388;3,90204774575318e-05;0,00288207777934152;0,000551618788984597;1,12291230813197;0,000695553811380553
"juin";1,78645807638039;-1,13402606102052;-0,451308115374458;0,825691162739214;-0,524140649747453;-0,208592145242055;0,744405759591707;0,226623430737667;0,028970809670626;0,00176045410797477;0,000709390095979894;0,000112353171597445;0,000551618788984597;1,24792423831985;0,000859044161735489
"importation";-1,86387823017182;-2,67759218334967;-0,299699485271784;-0,568917971278748;-0,817290683588647;-0,0914783060363284;0,38836184654306;0,605515160502604;0,0061229929543364;0,00206375817018366;0,00425904861054412;5,33575313196592e-05;0,000594051003521874;1,80260059761806;0,00193029086449111
"idée";-0,248094044906298;1,30542202902355;-1,42804926013675;-0,127185878509096;0,669227057220157;-0,732092137775238;0,0237408318705548;0,496592092204911;0,479667075924535;3,65642284402577e-05;0,00101233816073491;0,00121146287823142;0,000594051003521874;0,970439861519094;0,000559449626492671
"entrer";0,0363357327186824;0,906622365087239;0,0854174953761252;0,0398697070537355;0,994799482488704;0,0937251092272295;0,00210651239693929;0,990794766392018;0,00709872121104315;7,84316909697855e-07;0,00048828860611318;4,33428434797069e-06;0,000594051003521874;0,477146965431187;0,000135247132544773
"déclarer";1,05308676146954;0,311698074977559;0,873237407764512;0,750542650601921;0,222149501770126;0,622362698505242;0,673178998317414;0,0445558942831892;0,282265107399398;0,00065879764843016;5,77154351095185e-05;0,000452989773177323;0,000594051003521874;0,773569124653802;0,000355485580203127
"dkv";0,367089336258106;0,80212656586507;2,44097856612843;0,141433857868466;0,309046990755717;0,940471382527548;0,031674982243669;0,114259762102691;0,854065255653641;6,86152233857937e-05;0,000327614220392833;0,00303392524816824;0,00050918657444732;1,24312222828727;0,000786872936459575
"devenir";-0,822205041238159;0,46959005114506;-1,4444413776351;-0,476055271341154;0,271891812874709;-0,836329014634794;0,319643544346435;0,0787731321688029;0,601583323484763;0,000372905956968929;0,00012164011582923;0,00115090345035504;0,000551618788984597;0,876490917133623;0,000423773592804795
"destiner";0,0679416584007399;-0,399921040000921;0,508601516874474;0,10443564106488;-0,614733451772425;0,781790240504016;0,0163002674435368;0,426683277100429;0,557016455456035;2,74218038984171e-06;9,50106392538661e-05;0,000153666442124081;0,000594051003521874;0,320729592097399;6,11085245240165e-05
"circonstance";-0,158078257424788;1,05623412705443;0,412139821714926;-0,138088397543588;0,922667547149507;0,360022488048948;0,0257236911782717;0,867649000726391;0,106627308095337;1,48445833829679e-05;0,000662741436591936;0,000100905047609155;0,000594051003521874;0,594026404485442;0,000209621214798771
"angleterre";-0,772272522122754;2,25615587662247;-2,03355122708012;-0,246417289013232;0,71989589009385;-0,648867033452427;0,0856433011698595;0,552236501788085;0,362120197042056;0,000303681341753727;0,00259188153245714;0,00210565481893787;0,00050918657444732;1,59046507422009;0,00128802774336008
"absence";-0,0811376222947244;-0,652631699729139;0,254081380982564;-0,115083755522103;-0,925677938956389;0,360383243983929;0,0179021120335095;0,875045667546477;0,107052220420014;3,9108241406619e-06;0,000253023036316834;3,83503574603511e-05;0,000594051003521874;0,365485704637776;7,93532144152419e-05
"élément";-0,947604283850429;1,01022949172297;-1,22595977556319;-0,512293762864102;0,54615019844374;-0,662778289679439;0,347302191651402;0,298214153250132;0,354483655098467;0,000495328231172059;0,000562962071426533;0,00082907055742718;0,000551618788984597;0,969110963919445;0,000518067161075037
"égalité";-0,373496010813265;0,619648552757141;1,34541868906006;-0,244495775343171;0,405630713476018;0,880730117643469;0,0909725195538181;0,189175042272705;0,719852438173477;7,10311554767712e-05;0,000195509481359877;0,000921704815482036;0,00050918657444732;0,746330361698859;0,000283621509123885
"transport";-1,46313608085973;-2,55731013596181;-0,383935374126489;-0,492440024249192;-0,860700437806006;-0,129219111891409;0,298510215738125;0,688955593676953;0,0125341905849224;0,00109004991273234;0,00332999624805516;7,50573453586697e-05;0,00050918657444732;1,61400685338425;0,00132644025430712
"transformation";-1,45142230295;-1,26688499749494;-0,425720510113189;-0,735629732355058;-0,642100007515143;-0,215769500217893;0,614226558672786;0,353549368218019;0,0322240731091966;0,00116205486992442;0,000885346830712894;9,99742600035407e-05;0,000551618788984597;1,11616847015149;0,000687224368773461
"spécial";-0,418955971123477;-0,228242712137717;2,16718798568057;-0,188797020410902;-0,102854588434554;0,976614877381009;0,0570077709810564;0,0127827943578976;0,930209434661046;9,68223946459121e-05;2,87364349884055e-05;0,00259079004322217;0,000551618788984597;1,05755170049937;0,000616939058428246
"soulever";0,96376727058723;0,484231818799589;-0,125578922853996;0,887559027920019;0,445942018885779;-0,115648985078755;0,832588418077382;0,158791531521422;0,00862005040119691;0,000512369651381893;0,000129343824262462;8,69906463475228e-06;0,000551618788984597;0,636586236419797;0,000223539121364136
"sauvegarde";-1,08889889484358;-1,64274363711763;0,0373683144904216;-0,552398776664656;-0,83336440124478;0,0189569585461782;0,367619197068497;0,632116792937851;0,000264009993653553;0,000654054841154599;0,00148860213624033;7,70275472572482e-07;0,000551618788984597;1,08240233253063;0,000646273709979244
"revenir";-0,956107230203492;-1,69649485586867;-0,721958317281754;-0,460355920458265;-0,816845042328476;-0,347615597064363;0,268360882866158;0,638330761663386;0,0933083554704572;0,000504257371044941;0,00158761116594625;0,000287516847905967;0,000551618788984597;1,11236483194215;0,000682548553122674
